bodywork_type,brand,city,color,doors,fuel_type,kilometers,model,motor,state,transmission,year,price
4,129,196,16,5.0,2,111000.0,413,51,2,2,2016.0,27900000.0
4,48,58,16,5.0,2,52000.0,556,51,29,2,2016.0,41500000.0
13,85,196,60,5.0,2,51000.0,1049,196,2,0,2016.0,68400000.0
0,7,359,20,4.0,0,80000.0,1197,373,5,0,2016.0,128500000.0
4,24,34,49,5.0,2,42300.0,879,104,5,0,2016.0,36800000.0
13,5,359,31,5.0,0,83245.0,920,260,5,0,2016.0,75000000.0
0,24,123,6,5.0,0,65000.0,1127,320,5,0,2016.0,90000000.0
12,78,34,6,4.0,2,24000.0,1208,266,5,0,2016.0,90000000.0
13,112,196,60,5.0,2,48200.0,929,51,2,0,2016.0,77000000.0
0,24,155,16,6.0,2,121000.0,839,86,5,2,2016.0,35000000.0
13,48,112,60,4.0,2,34000.0,512,260,5,0,2016.0,77000000.0
0,24,155,16,5.0,2,138000.0,839,196,5,2,2016.0,35000000.0
13,129,112,16,5.0,3,45135.0,474,260,5,2,2016.0,45000000.0
4,101,196,1,5.0,2,83000.0,55,51,2,0,2016.0,52300000.0
0,129,34,16,5.0,2,128000.0,474,51,5,2,2016.0,39000000.0
0,48,196,31,5.0,2,68000.0,512,51,2,0,2016.0,63900000.0
4,24,112,63,4.0,2,50000.0,1000,104,5,2,2016.0,29999000.0
4,85,238,3,4.0,2,168000.0,903,76,5,2,2016.0,84000000.0
4,151,227,25,5.0,0,56000.0,619,260,25,2,2016.0,50900000.0
0,151,34,63,5.0,2,70194.0,436,51,5,2,2016.0,47500000.0
12,112,33,74,4.0,2,67000.0,1163,51,4,0,2016.0,34000000.0
12,129,196,61,4.0,2,49000.0,762,51,2,2,2016.0,34900000.0
0,48,72,6,5.0,2,31000.0,512,196,5,2,2016.0,62900000.0
0,85,58,61,5.0,2,75000.0,1049,196,29,0,2016.0,72400000.0
4,107,359,31,5.0,2,53500.0,401,198,5,0,2016.0,124000000.0
2,109,359,63,5.0,2,19900.0,694,260,5,0,2016.0,105000000.0
0,21,33,16,4.0,2,68000.0,1055,196,4,2,2016.0,27000000.0
12,85,34,63,5.0,2,90000.0,903,196,5,2,2016.0,28500000.0
13,110,112,22,5.0,4,75000.0,886,260,5,0,2016.0,84300000.0
0,48,34,6,5.0,2,55670.0,524,361,5,0,2016.0,109900000.0
12,7,72,6,4.0,2,40000.0,1022,51,5,0,2016.0,72000000.0
4,48,34,61,5.0,2,43093.0,556,51,5,2,2016.0,44500000.0
4,24,238,16,4.0,2,24628.0,879,196,5,2,2016.0,39500000.0
12,151,359,63,5.0,2,69300.0,619,260,5,0,2016.0,75900000.0
10,107,196,49,2.0,2,16000.0,410,196,2,0,2016.0,118800000.0
0,107,196,49,2.0,2,16000.0,411,68,2,0,2016.0,118800000.0
0,85,34,6,5.0,2,50796.0,348,196,5,2,2016.0,60500000.0
4,24,153,31,5.0,2,80000.0,438,32,2,0,2017.0,48000000.0
12,101,375,31,4.0,2,46000.0,166,243,20,0,2017.0,72900000.0
4,101,351,16,5.0,2,55000.0,104,196,7,0,2017.0,58700000.0
12,148,327,31,5.0,0,85000.0,911,196,5,0,2017.0,186500000.0
0,48,349,63,5.0,2,65000.0,501,196,29,0,2017.0,80000000.0
13,101,112,63,5.0,2,97000.0,331,196,5,0,2017.0,74000000.0
0,7,47,61,5.0,0,52500.0,1197,339,26,0,2017.0,172000000.0
9,148,63,31,4.0,0,70000.0,664,233,6,2,2017.0,126000000.0
12,24,33,31,4.0,2,30000.0,438,32,4,2,2017.0,47500000.0
4,101,58,6,5.0,2,56000.0,55,42,29,0,2017.0,54000000.0
12,101,299,61,4.0,2,43000.0,166,243,5,0,2017.0,77500000.0
11,48,33,61,5.0,2,39000.0,498,260,4,0,2017.0,52000000.0
4,101,190,16,5.0,2,56800.0,104,196,8,0,2017.0,54800000.0
0,122,359,61,5.0,0,15000.0,789,339,5,0,2017.0,260000000.0
0,40,196,31,5.0,2,68402.0,695,233,2,0,2017.0,59900000.0
12,24,227,61,4.0,2,52600.0,1000,32,25,2,2017.0,31900000.0
0,48,33,16,5.0,2,72820.0,524,361,4,0,2017.0,119000000.0
12,101,33,63,4.0,2,69000.0,104,196,4,0,2017.0,57490000.0
12,122,327,6,4.0,2,43000.0,789,196,5,0,2017.0,268900000.0
12,85,58,31,4.0,2,59000.0,309,51,29,2,2017.0,50000000.0
9,112,351,31,2.0,2,71000.0,575,243,7,2,2017.0,70000000.0
0,129,58,31,5.0,2,32754.0,474,51,29,0,2017.0,52000000.0
0,142,73,31,4.0,2,82600.0,1167,51,15,0,2017.0,59900000.0
2,24,72,3,2.0,2,11975.0,341,518,5,0,2017.0,175000000.0
0,153,359,31,5.0,2,25000.0,1203,196,5,0,2017.0,110000000.0
9,148,58,16,2.0,2,31382.0,745,440,29,2,2017.0,179900000.0
12,151,327,61,4.0,2,45600.0,898,243,5,0,2017.0,73900000.0
9,129,327,61,2.0,2,592000.0,476,196,5,0,2017.0,52000000.0
0,67,58,49,5.0,2,51684.0,906,361,29,0,2017.0,105000000.0
4,101,349,31,5.0,2,58800.0,55,42,29,2,2017.0,46500000.0
13,48,33,25,4.0,2,32000.0,522,361,4,0,2017.0,150000000.0
0,148,47,16,5.0,0,67000.0,911,339,26,0,2017.0,189000000.0
0,100,72,39,5.0,2,1533.0,612,669,5,0,2017.0,265000000.0
0,24,123,16,5.0,2,90722.0,1125,64,5,2,2017.0,52900000.0
0,110,196,61,5.0,2,65000.0,828,371,2,0,2017.0,158000000.0
12,112,196,61,4.0,2,67000.0,1163,51,2,0,2017.0,41000000.0
0,112,33,31,5.0,2,65700.0,1191,243,4,0,2017.0,74000000.0
12,101,269,16,4.0,2,45000.0,104,196,2,0,2017.0,63500000.0
0,24,47,31,5.0,2,46500.0,1125,64,26,0,2017.0,60000000.0
0,24,323,31,5.0,2,50000.0,1125,64,7,0,2017.0,60000000.0
0,85,153,16,5.0,2,68047.0,1049,196,2,0,2017.0,88900000.0
12,101,33,16,4.0,2,72000.0,104,196,4,0,2017.0,55000000.0
4,48,58,16,5.0,2,23000.0,556,51,29,2,2017.0,38000000.0
0,7,196,16,5.0,0,36500.0,1197,339,2,0,2017.0,155000000.0
0,153,33,61,5.0,2,51000.0,1203,196,4,0,2017.0,94900000.0
0,5,359,16,5.0,2,47000.0,924,339,5,0,2017.0,159500000.0
0,107,41,31,5.0,2,49500.0,401,51,15,0,2017.0,86000000.0
0,24,123,61,5.0,2,110643.0,1125,64,5,2,2017.0,52900000.0
4,151,92,31,5.0,2,105000.0,907,51,15,2,2016.0,33000000.0
0,48,238,63,5.0,2,22800.0,501,51,5,0,2016.0,97500000.0
12,129,47,49,4.0,2,52150.0,762,51,26,0,2016.0,36300000.0
12,148,34,74,4.0,2,39200.0,424,64,5,2,2016.0,56900000.0
12,7,58,31,5.0,0,60000.0,1195,51,29,0,2016.0,103000000.0
0,112,18,31,5.0,2,93480.0,929,196,5,0,2016.0,73000000.0
0,24,47,63,5.0,2,74000.0,1125,64,26,0,2016.0,45500000.0
12,142,359,49,4.0,2,65000.0,1076,86,5,2,2016.0,31500000.0
1,107,196,49,2.0,2,16040.0,411,157,2,0,2016.0,124700000.0
4,151,34,31,3.0,2,47561.0,263,243,5,0,2016.0,58300000.0
0,7,196,16,5.0,2,47000.0,1199,373,2,0,2016.0,145000000.0
12,7,359,61,4.0,2,32000.0,1024,196,5,0,2016.0,85000000.0
0,85,327,61,5.0,2,65000.0,1049,196,5,2,2016.0,79000000.0
0,48,34,61,5.0,2,43247.0,501,361,5,0,2016.0,97500000.0
4,7,238,61,4.0,2,62000.0,1022,51,5,0,2016.0,72700000.0
0,48,359,31,5.0,2,31000.0,524,361,5,0,2016.0,106900000.0
0,24,58,16,5.0,2,60000.0,1131,365,29,0,2016.0,72000000.0
4,24,327,61,5.0,2,82010.0,1038,51,5,2,2016.0,36900000.0
0,40,93,31,5.0,2,83300.0,695,233,22,2,2016.0,62900000.0
0,110,196,16,5.0,3,98200.0,858,400,2,0,2016.0,88700000.0
13,24,327,49,5.0,2,62600.0,345,291,5,0,2016.0,49500000.0
12,48,58,6,4.0,2,41000.0,556,588,29,2,2016.0,41900000.0
4,151,195,49,4.0,2,67000.0,619,51,5,0,2016.0,46990000.0
0,85,93,16,5.0,2,106140.0,1039,356,22,2,2016.0,82900000.0
4,129,359,6,5.0,1,47526.0,1139,196,5,0,2016.0,26900000.0
4,151,34,63,5.0,2,52373.0,617,51,5,2,2016.0,35900000.0
0,48,34,6,5.0,2,75852.0,512,196,5,0,2016.0,70900000.0
4,112,34,63,5.0,2,35111.0,790,196,5,0,2016.0,36500000.0
4,107,58,16,4.0,2,60000.0,394,196,29,0,2016.0,74000000.0
4,24,327,61,5.0,2,53082.0,879,32,5,2,2016.0,37900000.0
0,7,327,60,5.0,2,43000.0,1197,463,5,0,2016.0,158000000.0
9,151,359,16,4.0,0,88000.0,228,196,5,2,2016.0,77990000.0
0,5,327,6,5.0,2,73000.0,923,206,5,0,2016.0,88000000.0
12,107,72,61,5.0,2,19000.0,390,196,5,0,2016.0,230000000.0
0,148,120,16,5.0,2,63500.0,570,250,26,2,2016.0,106000000.0
4,107,227,61,5.0,2,45000.0,387,51,25,0,2016.0,74000000.0
13,151,227,61,5.0,0,71000.0,619,196,25,0,2016.0,52900000.0
0,141,58,16,5.0,2,93000.0,1210,196,29,2,2016.0,63800000.0
12,24,34,16,4.0,2,14000.0,438,157,5,2,2016.0,44000000.0
4,112,327,61,5.0,2,53000.0,790,51,5,2,2016.0,33000000.0
13,151,227,60,5.0,0,48400.0,619,196,25,0,2016.0,53500000.0
1,7,359,61,2.0,2,54391.0,1025,196,5,0,2016.0,107900000.0
4,70,327,63,5.0,2,71200.0,505,537,5,2,2016.0,25000000.0
2,112,327,31,2.0,2,15000.0,135,410,5,0,2016.0,135000000.0
0,48,34,16,5.0,2,44445.0,524,361,5,0,2016.0,110900000.0
12,24,327,31,4.0,2,47949.0,415,64,5,0,2016.0,37500000.0
0,7,359,31,5.0,2,30000.0,1197,339,5,0,2017.0,165000000.0
0,107,58,31,5.0,2,66000.0,403,196,29,0,2017.0,114900000.0
12,101,33,16,4.0,2,64000.0,104,196,4,0,2017.0,63000000.0
4,101,58,61,5.0,2,54000.0,104,196,29,0,2017.0,63000000.0
12,112,33,16,4.0,2,48700.0,1018,64,4,2,2017.0,42000000.0
0,107,375,16,5.0,0,85000.0,404,339,20,0,2017.0,200000000.0
12,101,327,63,4.0,2,51500.0,104,196,5,0,2017.0,55900000.0
12,107,33,31,4.0,2,30000.0,398,196,4,0,2017.0,108000000.0
0,148,33,16,5.0,0,56000.0,745,447,4,0,2017.0,325000000.0
0,148,196,31,5.0,2,59000.0,151,440,2,0,2017.0,185000000.0
9,148,196,16,4.0,2,115000.0,664,250,2,2,2017.0,129000000.0
0,101,196,31,5.0,2,54000.0,333,243,2,0,2017.0,90900000.0
12,107,327,31,5.0,2,37000.0,593,51,5,0,2017.0,145000000.0
4,70,155,16,5.0,2,65000.0,505,3,5,2,2017.0,24500000.0
12,101,101,16,4.0,2,34500.0,104,196,25,0,2017.0,66500000.0
1,109,359,63,2.0,2,25500.0,422,196,5,0,2017.0,115000000.0
2,107,63,16,2.0,2,53000.0,394,51,6,0,2017.0,93000000.0
4,129,327,16,5.0,2,21000.0,1004,196,5,2,2017.0,48000000.0
0,85,58,16,5.0,2,60000.0,1049,196,29,0,2017.0,77900000.0
4,7,58,63,5.0,2,38000.0,1022,196,29,0,2017.0,84000000.0
12,101,33,63,5.0,2,54000.0,104,196,4,2,2017.0,49900000.0
10,107,196,16,2.0,2,12500.0,410,196,2,0,2017.0,127000000.0
0,129,227,16,5.0,2,67000.0,474,135,25,2,2017.0,51500000.0
9,112,58,16,2.0,0,61000.0,575,243,29,0,2017.0,90000000.0
12,107,359,31,4.0,2,36832.0,390,51,5,0,2017.0,90900000.0
12,85,359,49,4.0,2,9086.0,309,51,5,0,2017.0,76900000.0
9,129,323,63,2.0,2,69594.0,476,196,7,2,2017.0,55000000.0
0,24,123,61,5.0,2,80655.0,1125,64,5,2,2017.0,52000000.0
0,148,113,16,5.0,2,74000.0,151,440,2,0,2017.0,186000000.0
4,107,359,16,5.0,2,40694.0,389,196,5,0,2017.0,74900000.0
9,129,206,31,2.0,0,77700.0,204,243,14,0,2017.0,96000000.0
0,129,227,16,5.0,2,34000.0,346,196,25,0,2017.0,61000000.0
12,7,327,16,5.0,2,64494.0,16,260,5,0,2017.0,73000000.0
4,109,58,63,5.0,2,28000.0,1085,30,29,0,2017.0,89900000.0
3,129,34,16,2.0,0,107000.0,792,227,5,2,2017.0,65000000.0
9,24,196,16,2.0,2,50836.0,839,42,2,0,2017.0,44900000.0
4,151,327,16,4.0,2,52100.0,617,51,5,2,2017.0,36900000.0
0,7,196,61,5.0,2,47840.0,1197,339,2,0,2017.0,139900000.0
12,101,327,61,4.0,2,64121.0,104,51,5,0,2017.0,70900000.0
0,107,196,16,5.0,0,37687.0,596,196,2,0,2017.0,205000000.0
0,110,33,49,5.0,2,60030.0,828,339,4,0,2017.0,115000000.0
12,7,359,49,5.0,2,29299.0,12,196,5,0,2017.0,82900000.0
12,7,327,16,4.0,2,33000.0,1024,196,5,0,2017.0,88900000.0
12,107,359,61,4.0,2,28430.0,385,51,5,2,2017.0,85900000.0
0,48,196,31,5.0,2,40000.0,524,361,2,0,2017.0,109800000.0
2,7,113,31,2.0,2,54000.0,1025,196,2,0,2017.0,86000000.0
0,78,196,31,5.0,0,37500.0,533,196,2,0,2017.0,150000000.0
0,153,327,31,5.0,2,50000.0,1148,243,5,0,2016.0,79800000.0
13,129,112,61,5.0,2,87000.0,474,260,5,0,2016.0,46800000.0
0,7,359,31,5.0,0,88000.0,1197,339,5,0,2016.0,134900000.0
12,151,359,31,4.0,2,41000.0,689,196,5,2,2016.0,44900000.0
3,24,18,16,2.0,2,131895.0,839,18,5,2,2016.0,39500000.0
4,112,101,6,5.0,2,70000.0,790,51,25,0,2016.0,35900000.0
0,7,359,6,5.0,0,70000.0,1192,196,5,0,2016.0,89900000.0
4,24,18,61,5.0,2,132981.0,1038,51,5,0,2016.0,36800000.0
4,129,327,63,5.0,2,52852.0,1004,51,5,0,2016.0,37800000.0
13,57,123,61,5.0,2,48000.0,766,115,5,2,2016.0,34800000.0
12,48,359,31,4.0,2,84800.0,556,51,5,0,2016.0,39000000.0
0,24,359,16,4.0,0,100000.0,740,303,5,2,2016.0,72000000.0
0,79,227,49,5.0,2,65000.0,1189,365,25,0,2016.0,130000000.0
11,90,327,39,5.0,2,26400.0,519,260,5,0,2016.0,126900000.0
0,107,196,61,5.0,2,36000.0,401,260,2,0,2016.0,129900000.0
0,129,123,63,5.0,2,77800.0,474,196,5,2,2016.0,49999999.0
0,48,72,6,5.0,2,64000.0,512,196,5,0,2016.0,72900000.0
12,107,72,16,4.0,2,78000.0,390,51,5,0,2016.0,72990000.0
0,5,72,31,5.0,2,79900.0,923,339,5,0,2016.0,89990000.0
13,110,112,22,5.0,4,63000.0,886,260,5,0,2016.0,80900000.0
4,7,359,61,5.0,1,28700.0,1258,196,5,0,2016.0,105000000.0
12,101,327,63,4.0,2,65170.0,104,196,5,2,2016.0,63900000.0
0,48,72,16,5.0,2,65500.0,501,361,5,0,2016.0,85500000.0
0,112,359,16,4.0,2,56000.0,575,291,5,2,2016.0,75700000.0
0,70,196,61,5.0,2,104000.0,1090,196,2,0,2016.0,62900000.0
0,48,327,63,5.0,2,100000.0,499,196,5,2,2016.0,30900000.0
0,7,359,6,5.0,2,35900.0,1196,196,5,0,2016.0,128900000.0
12,107,359,31,4.0,2,29893.0,398,196,5,0,2016.0,96900000.0
12,112,359,6,4.0,2,61205.0,1163,51,5,0,2016.0,37600000.0
12,85,112,16,4.0,2,65000.0,967,18,5,2,2016.0,36800000.0
12,107,72,31,4.0,2,74400.0,398,196,5,0,2016.0,92990000.0
12,153,359,31,4.0,2,40500.0,982,196,5,0,2016.0,74000000.0
12,107,73,16,5.0,2,80000.0,390,260,15,0,2016.0,78000000.0
12,122,73,16,4.0,0,70000.0,789,373,15,0,2016.0,233000000.0
0,7,359,6,5.0,2,65200.0,1022,135,5,0,2016.0,68800000.0
0,112,155,16,2.0,0,91200.0,575,303,5,2,2016.0,91500000.0
0,7,72,16,5.0,0,103000.0,1197,339,5,0,2016.0,138500000.0
0,129,327,31,5.0,2,58300.0,474,51,5,2,2016.0,44800000.0
0,129,327,63,5.0,2,72000.0,474,196,5,0,2016.0,45800000.0
4,129,155,16,5.0,2,128000.0,413,18,5,2,2016.0,26800000.0
12,112,359,61,4.0,2,58500.0,1163,135,5,0,2016.0,38000000.0
4,24,327,61,5.0,2,106000.0,1000,32,5,2,2016.0,28000000.0
12,70,282,49,5.0,2,48000.0,636,92,5,2,2016.0,35000000.0
0,148,227,16,5.0,0,57000.0,911,339,25,2,2016.0,178000000.0
0,70,230,16,5.0,2,86000.0,1006,233,18,2,2016.0,83000000.0
12,151,338,31,4.0,2,23000.0,689,196,5,0,2016.0,44900000.0
4,33,227,16,2.0,2,116800.0,342,51,25,2,2016.0,25000000.0
0,48,359,63,5.0,2,75000.0,524,361,5,0,2017.0,106500000.0
11,129,327,16,3.0,2,55004.0,710,51,5,2,2017.0,37900000.0
0,7,227,31,5.0,0,41600.0,1195,339,25,0,2017.0,120000000.0
0,110,327,63,4.0,2,28888.0,828,51,5,0,2017.0,138900000.0
12,101,196,16,4.0,2,49700.0,104,196,2,0,2017.0,65000000.0
4,24,73,31,4.0,2,66413.0,1042,51,15,2,2017.0,30900000.0
0,142,359,31,5.0,2,65700.0,975,51,5,0,2017.0,54900000.0
4,70,327,63,4.0,2,25818.0,1159,51,5,2,2017.0,53900000.0
4,24,327,31,4.0,2,61470.0,1042,51,5,2,2017.0,31900000.0
0,48,359,16,5.0,2,43000.0,499,196,5,0,2017.0,57000000.0
12,151,327,16,4.0,2,41000.0,1174,51,5,2,2017.0,32800000.0
4,85,327,31,5.0,2,49700.0,903,15,5,2,2017.0,29990000.0
12,101,58,63,4.0,2,60000.0,104,196,29,0,2017.0,59500000.0
12,101,33,16,4.0,2,42000.0,104,196,4,0,2017.0,56000000.0
12,24,33,16,4.0,2,48000.0,1043,196,4,2,2017.0,29000000.0
0,148,196,31,6.0,0,41000.0,745,51,2,2,2017.0,275000000.0
12,5,196,16,4.0,2,54000.0,199,196,2,0,2017.0,85500000.0
1,7,327,63,3.0,2,43000.0,145,191,5,0,2017.0,120000000.0
12,151,196,16,4.0,2,46000.0,689,196,2,0,2017.0,78900000.0
4,35,327,49,5.0,2,13000.0,455,51,5,0,2017.0,64990000.0
9,112,120,16,4.0,0,72590.0,575,243,26,2,2017.0,95000000.0
12,70,58,63,4.0,2,49000.0,1159,51,29,2,2017.0,51500000.0
0,5,33,49,5.0,2,40000.0,923,196,4,0,2017.0,97000000.0
9,48,238,63,2.0,2,50000.0,530,361,5,0,2017.0,140000000.0
12,24,112,31,4.0,2,51732.0,1000,32,5,2,2017.0,37500000.0
12,101,327,61,4.0,2,57745.0,104,196,5,0,2017.0,70900000.0
0,48,359,16,5.0,2,65491.0,522,361,5,0,2017.0,118000000.0
2,5,47,31,2.0,2,40000.0,201,715,26,0,2017.0,105000000.0
9,112,150,31,2.0,0,81000.0,575,243,28,0,2017.0,108000000.0
0,7,196,16,5.0,2,49000.0,1195,339,2,0,2017.0,114900000.0
9,24,196,31,2.0,0,55300.0,444,243,2,2,2017.0,77500000.0
4,107,327,31,4.0,2,44217.0,389,51,5,0,2017.0,74900000.0
9,24,359,16,2.0,0,115000.0,444,243,5,2,2017.0,82500000.0
9,50,47,16,4.0,2,94898.0,255,18,26,2,2017.0,34900000.0
12,151,327,49,4.0,2,38400.0,1174,51,5,2,2017.0,37000000.0
4,85,362,16,5.0,2,67000.0,903,18,12,2,2017.0,33000000.0
0,5,359,16,5.0,2,51110.0,920,32,5,0,2017.0,85000000.0
12,101,53,31,4.0,2,84400.0,104,196,15,0,2017.0,63000000.0
0,107,33,16,5.0,0,72500.0,403,224,4,0,2017.0,109000000.0
0,142,196,16,5.0,2,95000.0,633,233,2,2,2017.0,61700000.0
12,101,73,63,4.0,2,23500.0,104,196,15,0,2017.0,68900000.0
0,148,196,16,5.0,0,75000.0,570,253,2,0,2017.0,174900000.0
9,112,196,16,2.0,0,77900.0,575,243,2,2,2017.0,79000000.0
0,148,227,31,5.0,2,81300.0,151,440,25,0,2017.0,182000000.0
4,7,359,6,5.0,2,21800.0,1197,51,5,0,2017.0,171000000.0
0,40,327,31,4.0,2,30000.0,695,51,5,0,2017.0,57800000.0
0,142,327,31,5.0,2,121500.0,633,233,5,0,2017.0,61500000.0
12,85,34,61,4.0,2,46891.0,967,42,5,2,2016.0,29900000.0
0,7,359,31,5.0,2,34300.0,1196,196,5,0,2016.0,126500000.0
12,85,47,31,4.0,2,81000.0,309,51,26,2,2016.0,47900000.0
0,48,63,31,5.0,2,35800.0,501,361,6,0,2016.0,95000000.0
12,101,375,16,4.0,2,64000.0,104,196,20,2,2016.0,50000000.0
0,70,63,31,5.0,2,73000.0,1134,196,6,2,2016.0,65000000.0
0,21,251,31,5.0,2,100000.0,811,18,13,2,2016.0,23500000.0
12,101,123,63,4.0,2,49950.0,104,196,5,2,2016.0,55900000.0
11,48,338,16,5.0,3,49000.0,498,196,5,0,2016.0,49000000.0
4,142,196,61,5.0,2,66733.0,227,3,2,2,2016.0,24000000.0
0,129,58,61,5.0,2,85500.0,474,51,29,2,2016.0,42000000.0
4,151,327,63,5.0,2,55000.0,263,243,5,0,2016.0,58990000.0
2,109,327,6,2.0,2,37000.0,422,42,5,0,2016.0,61990000.0
4,129,196,31,5.0,2,66792.0,1060,51,2,2,2016.0,38500000.0
0,40,299,31,5.0,2,39000.0,695,233,5,2,2016.0,69900000.0
0,107,227,31,5.0,2,86000.0,401,51,25,0,2016.0,77900000.0
12,129,58,16,3.0,1,82394.0,710,51,29,2,2016.0,42000000.0
12,107,113,16,4.0,2,73000.0,387,196,2,0,2016.0,99900000.0
4,129,349,16,5.0,2,100400.0,1004,51,29,2,2016.0,33800000.0
0,148,190,16,5.0,2,83000.0,947,196,8,2,2016.0,83500000.0
0,112,63,16,5.0,2,58300.0,899,361,6,0,2016.0,73000000.0
12,7,359,31,5.0,2,29380.0,124,260,5,0,2016.0,95100000.0
12,107,58,16,4.0,2,26781.0,398,196,29,0,2016.0,93300000.0
0,24,263,16,5.0,2,84996.0,1125,64,2,2,2016.0,49000000.0
4,129,327,61,5.0,1,7870.0,1139,196,5,0,2016.0,28500000.0
3,129,327,16,2.0,2,88911.0,710,51,5,2,2016.0,34900000.0
0,70,33,61,5.0,2,130000.0,1006,233,4,2,2016.0,72000000.0
0,107,58,61,5.0,2,53726.0,401,51,29,0,2016.0,82500000.0
0,148,33,31,4.0,0,87000.0,911,51,4,0,2016.0,180000000.0
4,129,327,50,2.0,1,24000.0,1139,699,5,0,2016.0,28000000.0
0,48,34,31,5.0,2,63500.0,512,196,5,0,2016.0,72500000.0
0,148,33,16,5.0,0,54995.0,911,339,4,0,2016.0,175000000.0
3,23,327,61,2.0,2,78000.0,1218,42,5,2,2016.0,26750000.0
0,48,34,16,5.0,2,53000.0,501,361,5,0,2016.0,91000000.0
0,107,47,16,5.0,2,46000.0,401,51,26,0,2016.0,84000000.0
0,48,196,16,5.0,2,76500.0,512,196,2,2,2016.0,69800000.0
0,24,359,31,5.0,2,65000.0,1125,64,5,2,2016.0,49900000.0
0,48,31,16,5.0,2,45000.0,501,361,26,0,2016.0,86000000.0
0,24,150,16,4.0,2,126000.0,1125,64,28,2,2016.0,38000000.0
0,148,359,16,5.0,0,81000.0,911,339,5,2,2016.0,182000000.0
4,107,359,31,4.0,2,35000.0,398,51,5,0,2016.0,110900000.0
0,85,327,31,5.0,2,50000.0,626,356,5,0,2016.0,108000000.0
0,148,196,16,5.0,0,100000.0,745,447,2,2,2016.0,295000000.0
12,148,196,31,4.0,2,33000.0,424,64,2,2,2016.0,56000000.0
9,24,196,16,4.0,0,96000.0,444,243,2,2,2016.0,77000000.0
4,101,150,31,5.0,2,67000.0,104,196,28,2,2016.0,52900000.0
0,90,196,31,5.0,2,46415.0,470,196,2,0,2017.0,128000000.0
4,24,93,63,5.0,2,45000.0,1042,15,22,2,2017.0,23000000.0
4,109,196,31,5.0,2,61200.0,414,196,2,0,2017.0,87900000.0
3,33,196,16,2.0,2,97000.0,296,42,2,2,2017.0,42000000.0
4,85,238,16,5.0,2,22000.0,1040,51,5,2,2017.0,51900000.0
0,142,238,31,5.0,2,52000.0,975,51,5,0,2017.0,54900000.0
4,24,327,31,4.0,2,43567.0,1042,51,5,2,2017.0,32900000.0
4,129,112,31,5.0,2,36000.0,1060,51,5,2,2017.0,40700000.0
12,78,359,31,4.0,2,15000.0,1209,196,5,0,2017.0,102000000.0
1,7,227,6,2.0,2,51500.0,1025,196,25,0,2017.0,119000000.0
0,7,120,31,5.0,2,55000.0,1197,339,26,0,2017.0,152900000.0
4,7,327,61,4.0,1,30000.0,1258,51,5,0,2017.0,104990000.0
0,90,196,31,5.0,0,43000.0,469,339,2,0,2017.0,269000000.0
12,107,33,61,4.0,2,43000.0,390,51,4,0,2017.0,80000000.0
4,5,196,16,5.0,2,26000.0,924,196,2,0,2017.0,170000000.0
4,85,327,49,5.0,1,34000.0,1040,51,5,0,2017.0,77900000.0
12,101,302,63,4.0,2,79800.0,104,196,19,0,2017.0,55400000.0
12,24,359,49,4.0,2,35.0,1000,32,5,2,2017.0,45000000.0
0,70,327,16,5.0,2,53050.0,433,51,5,0,2017.0,60990000.0
9,48,196,16,2.0,2,90000.0,530,361,2,0,2017.0,83000000.0
0,151,47,61,5.0,2,17000.0,436,51,26,2,2017.0,49900000.0
11,79,359,31,5.0,2,48000.0,369,352,5,0,2017.0,98000000.0
12,101,327,63,4.0,2,38200.0,166,51,5,0,2017.0,83900000.0
0,110,112,31,5.0,4,51683.0,886,196,5,0,2017.0,83400000.0
0,107,18,61,5.0,2,29000.0,401,51,5,0,2017.0,93800000.0
12,101,210,16,4.0,2,57000.0,104,196,18,0,2017.0,64000000.0
12,85,33,16,4.0,2,89000.0,967,32,4,2,2017.0,44000000.0
0,24,327,31,5.0,2,39000.0,1125,64,5,0,2017.0,61490000.0
12,101,327,6,4.0,2,45589.0,104,196,5,0,2017.0,70900000.0
12,7,33,31,4.0,2,107000.0,1196,196,4,0,2017.0,107000000.0
12,151,327,16,4.0,2,30000.0,689,196,5,0,2017.0,79900000.0
12,101,327,31,4.0,2,47700.0,104,196,5,2,2017.0,58600000.0
0,107,190,31,5.0,2,60000.0,401,51,8,0,2017.0,90000000.0
9,112,47,31,2.0,0,80000.0,575,243,26,0,2017.0,116900000.0
4,101,327,61,4.0,2,53002.0,104,196,5,0,2017.0,71900000.0
4,129,327,31,5.0,2,78000.0,1060,51,5,2,2017.0,38900000.0
0,107,34,6,5.0,2,54085.0,403,196,5,0,2017.0,145000000.0
2,109,359,63,2.0,2,30900.0,422,196,5,0,2017.0,83900000.0
4,151,73,63,4.0,2,24489.0,617,196,15,2,2017.0,39900000.0
4,129,327,61,5.0,2,69000.0,1004,51,5,0,2017.0,32000000.0
12,85,47,16,4.0,2,56000.0,967,18,26,2,2017.0,46900000.0
0,78,196,16,5.0,0,37700.0,533,196,2,0,2017.0,145990000.0
0,148,47,16,5.0,2,44000.0,947,196,26,0,2017.0,97000000.0
0,48,327,31,4.0,2,72621.0,501,196,5,0,2017.0,108900000.0
12,48,112,6,4.0,2,41000.0,556,51,5,0,2017.0,39900000.0
0,107,220,6,5.0,2,39300.0,401,51,29,0,2017.0,85999000.0
